0,0.21811969510362628
1,0.20814999774329887
2,0.20371591281981027
3,0.2010807741683733
4,0.19923810117090468
5,0.19781418623263478
6,0.1966444024897035
7,0.19564751228275717
8,0.19477950574514158
9,0.1940142580649867
10,0.19333471795499718
11,0.19272868066399634
12,0.1921866961755131
13,0.19170101186816765
14,0.1912650253620593
15,0.1908729897393821
16,0.19051984313081377
17,0.19020109958548703
18,0.18991277073325075
19,0.18965130387110896
20,0.1894135298597993
21,0.18919661780265182
22,0.1889980350590294
23,0.18881551180310285
24,0.18864700959876568
25,0.1884906935633071
26,0.1883449077391594
27,0.18820815332484958
28,0.18807906944646718
29,0.18795641618228637
30,0.1878390595850291
31,0.1877259584773422
32,0.18761615282534783
33,0.18750875352197666
34,0.18740293343590625
35,0.18729791960323994
36,0.18719298645761612
37,0.18708745001034588
38,0.18698066290555904
39,0.1868720102862981
40,0.18676090641613607
41,0.1866467920072808
42,0.18652913221034056
43,0.18640741522304338
44,0.18628115147532825
45,0.18614987334651273
46,0.18601313536688532
47,0.18587051485135575
48,0.18572161290707487
49,0.18556605575064877
50,0.1854034962642332
51,0.18523361571397445
52,0.18505612554956047
53,0.18487076920065487
54,0.18467732378523366
55,0.18447560164677615
56,0.1842654516421435
57,0.184046760109923
58,0.1838194514598907
59,0.18358348833771926
60,0.1833388713345786
61,0.18308563822812846
62,0.18282386275873835
63,0.18255365296170478
64,0.18227514909188147
65,0.1819885211907234
66,0.18169396635662144
67,0.1813917057871407
68,0.18108198166615108
69,0.18076505396986037
70,0.18044119726363816
71,0.18011069755664505
72,0.17977384927416087
73,0.17943095239873602
74,0.1790823098214774
75,0.17872822493452495
76,0.17836899948560755
77,0.17800493170593898
78,0.17763631471397945
79,0.177263435189985
80,0.17688657230994614
81,0.1765059969225234
82,0.17612197094890492
83,0.17573474698304983
84,0.17534456806841733
85,0.174951667626866
86,0.17455626951577097
87,0.1741585881903892
88,0.17375882894994574
89,0.1733571882476731
90,0.1729538540469921
91,0.17254900620806535
92,0.17214281689100258
93,0.17173545096398574
94,0.17132706640645642
95,0.17091781469924422
96,0.17050784119508247
97,0.17009728546435182
98,0.16968628161211102
99,0.16927495856351418
100,0.16886344031559558
101,0.1684518461541218
102,0.16804029083479533
103,0.1676288847285446
104,0.16721773393097267
105,0.16680694033627486
106,0.16639660167607692
107,0.16598681152371747
108,0.16557765926449275
109,0.1651692300323221
110,0.16476160461317646
111,0.1643548593154525
112,0.1639490658072693
113,0.16354429092042738
114,0.16314059642049233
115,0.1627380387421612
116,0.16233666868873242
117,0.16193653109413908
118,0.16153766444561454
119,0.1611401004646492
120,0.16074386364346357
121,0.1603489707337758
122,0.1599554301841809
123,0.1595632415220003
124,0.15917239467500652
125,0.1587828692280029
126,0.15839463360886114
127,0.158007644198317
128,0.1576218443576427
129,0.15723716336830254
130,0.15685351527792474
131,0.15647079764747984
132,0.156088890195559
133,0.15570765333724046
134,0.1553269266174085
135,0.1549465270417759
136,0.15456624731354848
137,0.15418585399000426
138,0.15380508558165934
